1.000000000000000000e+02 4.865380761975179186e-02 6.204466788924772880e-02 8.654851106118030546e-02
1.100000000000000000e+02 4.303299298692556812e-02 5.518126183157840564e-02 7.747813979210826929e-02
1.200000000000000000e+02 3.828289558279858451e-02 4.945223079317116743e-02 6.990626794582313619e-02
1.300000000000000000e+02 3.430177952750425308e-02 4.459783173833683362e-02 6.349007443510598647e-02
1.400000000000000000e+02 3.085626812173904165e-02 4.043199601814438660e-02 5.798404186083303685e-02
1.500000000000000000e+02 2.788137132806014010e-02 3.681793721099484162e-02 5.320758239935438616e-02
1.600000000000000000e+02 2.527464788403457896e-02 3.365284792480838227e-02 4.902478740197957485e-02
1.700000000000000000e+02 2.296327385109096439e-02 3.085796550847322295e-02 4.533137139960845274e-02
1.800000000000000000e+02 2.092475535092235342e-02 2.837193057963752207e-02 4.204601768990884336e-02
1.900000000000000000e+02 1.907710558769536505e-02 2.614623171974634133e-02 3.910447022099837466e-02
2.000000000000000000e+02 1.743795901377175397e-02 2.414200988365484274e-02 3.645536571992634423e-02
