1.000000000000000000e+02 1.129924598330944718e+03 6.110667527536861598e+00 9.742073814322793623e+01 4.045732637791843445e+02
1.100000000000000000e+02 1.361620149964437587e+03 7.133849067031405866e+00 1.176019281956541818e+02 4.886580029506149003e+02
1.200000000000000000e+02 1.615227063211932546e+03 8.249401162174763158e+00 1.396855964230780955e+02 5.806626290905114729e+02
1.300000000000000000e+02 1.890724909969776490e+03 9.457323812966933474e+00 1.636788482528572786e+02 6.806093466593665653e+02
1.400000000000000000e+02 2.188114578416389122e+03 1.076649880360491807e+01 1.895728019007947296e+02 7.884857211593043758e+02
1.500000000000000000e+02 2.507394292194931040e+03 1.217781431250841706e+01 2.173692337237298489e+02 9.042899762334855041e+02
1.600000000000000000e+02 2.848561386770143145e+03 1.367794766338192858e+01 2.470699200785020366e+02 1.028030993666106951e+03
1.700000000000000000e+02 3.211602539465729933e+03 1.527311610516335350e+01 2.786766373219506931e+02 1.159699891672971717e+03
1.800000000000000000e+02 3.596530184779567207e+03 1.696598417311179219e+01 3.121911618109152187e+02 1.299298446610919200e+03
1.900000000000000000e+02 4.003343434533235268e+03 1.876543365142424591e+01 3.476090526532971126e+02 1.446840869334664603e+03
2.000000000000000000e+02 4.432036071477796213e+03 2.064481918750971090e+01 3.849178753512205731e+02 1.602302290848456323e+03
