1.000000000000000021e-02 1.000000000000000021e-02 2.668709697672966286e+01
1.000000000000000021e-02 2.000000000000000042e-02 3.427480521622783272e+01
1.000000000000000021e-02 2.999999999999999889e-02 4.379518969699347508e+01
1.000000000000000021e-02 4.000000000000000083e-02 5.244960021855149535e+01
1.000000000000000021e-02 5.000000000000000278e-02 5.844391637310764054e+01
1.000000000000000021e-02 5.999999999999999778e-02 6.131628538241784554e+01
1.000000000000000021e-02 7.000000000000000666e-02 6.143618946907736245e+01
1.000000000000000021e-02 8.000000000000000167e-02 5.957989657190410071e+01
1.000000000000000021e-02 8.999999999999999667e-02 5.646860756769456202e+01
1.000000000000000021e-02 1.000000000000000056e-01 5.273559366969493567e+01
1.000000000000000021e-02 1.100000000000000006e-01 4.876810066889447626e+01
1.000000000000000021e-02 1.199999999999999956e-01 4.483524662646232173e+01
1.000000000000000021e-02 1.300000000000000044e-01 4.108180462480959250e+01
1.000000000000000021e-02 1.400000000000000133e-01 3.759303979222750058e+01
1.000000000000000021e-02 1.499999999999999944e-01 3.440003837340555037e+01
1.000000000000000021e-02 1.600000000000000033e-01 3.149303040572704049e+01
1.000000000000000021e-02 1.700000000000000122e-01 2.887645678129047155e+01
1.000000000000000021e-02 1.799999999999999933e-01 2.652278396908513969e+01
1.000000000000000021e-02 1.900000000000000022e-01 2.440714297335944138e+01
1.000000000000000021e-02 2.000000000000000111e-01 2.250111208468297264e+01
1.000000000000000021e-02 2.099999999999999922e-01 2.078515137782233069e+01
1.000000000000000021e-02 2.200000000000000011e-01 1.924149728438351303e+01
1.000000000000000021e-02 2.300000000000000100e-01 1.784705716545431642e+01
1.000000000000000021e-02 2.399999999999999911e-01 1.659117287999833934e+01
1.000000000000000021e-02 2.500000000000000000e-01 1.545252814594277879e+01
1.000000000000000021e-02 2.600000000000000089e-01 1.441602393015273265e+01
1.000000000000000021e-02 2.700000000000000178e-01 1.348254841104790103e+01
1.000000000000000021e-02 2.800000000000000266e-01 1.263700255549338181e+01
1.000000000000000021e-02 2.899999999999999800e-01 1.184208286986176972e+01
1.000000000000000021e-02 2.999999999999999889e-01 1.113864556145927054e+01
1.000000000000000021e-02 3.099999999999999978e-01 1.047961717404177762e+01
1.000000000000000021e-02 3.200000000000000067e-01 9.880096740744193085e+00
1.000000000000000021e-02 3.300000000000000155e-01 9.324097050011914689e+00
1.000000000000000021e-02 3.400000000000000244e-01 8.813394458684342680e+00
1.000000000000000021e-02 3.500000000000000333e-01 8.348877145181177184e+00
1.000000000000000021e-02 3.599999999999999867e-01 7.906564292170514818e+00
1.000000000000000021e-02 3.699999999999999956e-01 7.497114040688757086e+00
1.000000000000000021e-02 3.800000000000000044e-01 7.127631818093504990e+00
1.000000000000000021e-02 3.900000000000000133e-01 6.780354055990756024e+00
1.000000000000000021e-02 4.000000000000000222e-01 6.465050716997211566e+00
1.000000000000000021e-02 4.100000000000000311e-01 6.157740983780968236e+00
1.000000000000000021e-02 4.199999999999999845e-01 5.877076603155728662e+00
1.000000000000000021e-02 4.299999999999999933e-01 5.607958541986590717e+00
1.000000000000000021e-02 4.400000000000000022e-01 5.361044941309955902e+00
1.000000000000000021e-02 4.500000000000000111e-01 5.128342195348523092e+00
1.000000000000000021e-02 4.600000000000000200e-01 4.908073947262892034e+00
1.000000000000000021e-02 4.700000000000000289e-01 4.709121981250063982e+00
1.000000000000000021e-02 4.799999999999999822e-01 4.520828156273637433e+00
1.000000000000000021e-02 4.899999999999999911e-01 4.332534331297210883e+00
1.000000000000000021e-02 5.000000000000000000e-01 4.162892253134486964e+00
1.000000000000000021e-02 5.100000000000000089e-01 4.001243780749064172e+00
1.000000000000000021e-02 5.200000000000000178e-01 3.851141627819743007e+00
1.000000000000000021e-02 5.300000000000000266e-01 3.705480366988922469e+00
1.000000000000000021e-02 5.400000000000000355e-01 3.571365425614203559e+00
1.000000000000000021e-02 5.500000000000000444e-01 3.438138662659184774e+00
1.000000000000000021e-02 5.600000000000000533e-01 3.318234575999667868e+00
1.000000000000000021e-02 5.700000000000000622e-01 3.205435916697751964e+00
1.000000000000000021e-02 5.799999999999999600e-01 3.096189971074636560e+00
1.000000000000000021e-02 5.899999999999999689e-01 2.984279490192420781e+00
1.000000000000000021e-02 5.999999999999999778e-01 2.883027150346606504e+00
1.000000000000000021e-02 6.099999999999999867e-01 2.792432951537193730e+00
1.000000000000000021e-02 6.199999999999999956e-01 2.708944180085381959e+00
1.000000000000000021e-02 6.300000000000000044e-01 2.621902694954769686e+00
1.000000000000000021e-02 6.400000000000000133e-01 2.533084852984757163e+00
1.000000000000000021e-02 6.500000000000000222e-01 2.454925152051146142e+00
1.000000000000000021e-02 6.600000000000000311e-01 2.373212737438734621e+00
1.000000000000000021e-02 6.700000000000000400e-01 2.310152069640025729e+00
1.000000000000000021e-02 6.800000000000000488e-01 2.238209617644315585e+00
