0.000000000000000000e+00 1.384048431418705150e+01 5.035794004015770042e+01
1.000000000000000056e-01 1.331290633288517711e+01 4.806111064681317657e+01
2.000000000000000111e-01 1.272049132694519358e+01 4.534683739620959386e+01
3.000000000000000444e-01 1.206057476110800053e+01 4.228173366982446169e+01
4.000000000000000222e-01 1.138644734055560548e+01 3.893863009807319031e+01
5.000000000000000000e-01 1.070965538474411005e+01 3.540456816608639201e+01
6.000000000000000888e-01 1.000177718424311024e+01 3.184652541676769033e+01
7.000000000000000666e-01 9.342748796825617319e+00 2.836575418996289955e+01
8.000000000000000444e-01 8.703260334641527152e+00 2.511235663860134082e+01
9.000000000000000222e-01 8.117062577639444498e+00 2.216360428519692505e+01
1.000000000000000000e+00 7.541522961673763348e+00 1.953015527078605373e+01
1.100000000000000089e+00 7.060130258196295472e+00 1.726974119264923502e+01
1.200000000000000178e+00 6.592060231014329474e+00 1.534861127083786414e+01
1.300000000000000044e+00 6.171063660076470114e+00 1.368949398283803021e+01
1.400000000000000133e+00 5.773159728050814010e+00 1.227018486815723008e+01
1.500000000000000000e+00 5.434763750145066297e+00 1.105782132526655914e+01
1.600000000000000089e+00 5.105249556436319835e+00 1.006039695994331851e+01
1.700000000000000178e+00 4.818367926873179385e+00 9.159784042367391521e+00
1.800000000000000044e+00 4.565237077258643694e+00 8.430589559793588705e+00
1.900000000000000133e+00 4.317435298162308754e+00 7.790212919189798413e+00
2.000000000000000000e+00 4.087397087459976319e+00 7.196021556410414632e+00
2.100000000000000089e+00 3.889333299866848392e+00 6.716405209772347007e+00
2.200000000000000178e+00 3.717026686445024097e+00 6.231459792616078630e+00
2.300000000000000266e+00 3.531397396727697924e+00 5.865530283699627034e+00
2.400000000000000355e+00 3.373301638021075632e+00 5.488942633746773936e+00
2.500000000000000000e+00 3.219646771412953967e+00 5.177192008432029979e+00
2.600000000000000089e+00 3.090860900556435809e+00 4.895639449387090281e+00
2.700000000000000178e+00 2.950528710243816022e+00 4.639844064513454214e+00
2.800000000000000266e+00 2.840394586201000493e+00 4.382272322800417896e+00
2.900000000000000355e+00 2.732036818997585215e+00 4.180655821528489469e+00
3.000000000000000000e+00 2.621014516535069561e+00 3.956834859764057910e+00
3.100000000000000089e+00 2.501998608295252779e+00 3.791633673699834617e+00
3.200000000000000178e+00 2.433608869978343137e+00 3.582023566650605062e+00
3.300000000000000266e+00 2.350120098526531365e+00 3.458566766312287655e+00
3.400000000000000355e+00 2.257749542877718341e+00 3.251621194522158476e+00
3.500000000000000000e+00 2.177813485104707070e+00 3.120170788406539941e+00
3.600000000000000089e+00 2.096101070492295548e+00 2.969180457057518652e+00
3.700000000000000178e+00 2.023270440076885279e+00 2.864375403532903874e+00
3.800000000000000266e+00 1.957545237019076012e+00 2.737365889515785966e+00
3.900000000000000355e+00 1.894484569220367121e+00 2.655653474903374445e+00
4.000000000000000000e+00 1.828759366162557853e+00 2.561506562415161170e+00
4.100000000000000533e+00 1.765698698363848962e+00 2.462918757828447269e+00
4.200000000000000178e+00 1.712407993181841448e+00 2.395417197931237752e+00
4.299999999999999822e+00 1.659117287999833934e+00 2.278177646530821221e+00
4.400000000000000355e+00 1.609379296496626921e+00 2.211564265053311829e+00
4.500000000000000000e+00 1.547206807117618155e+00 2.153832667772803688e+00
4.600000000000000533e+00 1.502797886132611893e+00 2.049027614248188911e+00
4.700000000000000178e+00 1.471711641443107510e+00 1.995736909066181397e+00
4.800000000000000711e+00 1.424638185199000873e+00 1.899813639738567872e+00
4.900000000000000355e+00 1.389111048410995863e+00 1.834976615100458730e+00
5.000000000000000000e+00 1.345590305845689727e+00 1.784350445177551592e+00
