4.000000000000000000e+00 1.383959613576735137e+01 1.953370798446485423e+01 2.502176243979192805e+01
5.000000000000000000e+00 2.155253753244323889e+01 2.523314890368055785e+01 2.975548671504657250e+01
6.000000000000000000e+00 2.940314658417264582e+01 4.094324879133637296e+01 5.066791430863304413e+01
7.000000000000000000e+00 4.281730525690363720e+01 5.077005482689855853e+01 5.417799542328793905e+01
8.000000000000000000e+00 5.035882821857740055e+01 6.943157160321788979e+01 8.310685473134071799e+01
9.000000000000000000e+00 7.368949894726029015e+01 8.861800182557999506e+01 9.676970336158774444e+01
