1.000000000000000000e+02 2.643097546064954173e-03 2.858949403172328374e-03 4.537610260229474335e-03 4.695306214866690198e-03
1.100000000000000000e+02 2.188958059875734108e-03 2.367031982387857170e-03 3.757128209561422238e-03 3.887683648976292261e-03
1.200000000000000000e+02 1.842421619572043312e-03 1.991947829522722202e-03 3.161950669908542011e-03 3.271818209799270960e-03
1.300000000000000000e+02 1.572028822942161952e-03 1.699430618084640798e-03 2.697748149035561482e-03 2.791484840039437643e-03
1.400000000000000000e+02 1.357020508574890982e-03 1.466913203648001485e-03 2.328733850078368306e-03 2.409649710578776194e-03
1.500000000000000000e+02 1.183253228461911277e-03 1.279042546702857663e-03 2.030557467143534467e-03 2.101114778825685647e-03
1.600000000000000000e+02 1.040823182262062829e-03 1.125079519423088925e-03 1.786184393013812155e-03 1.848252791438298459e-03
1.700000000000000000e+02 9.226286837176189692e-04 9.973298297465404971e-04 1.583408538893493755e-03 1.638433214135037730e-03
1.800000000000000000e+02 8.234704430591932578e-04 8.901639295908481131e-04 1.413298503617266277e-03 1.462414188318827968e-03
1.900000000000000000e+02 7.394715361943582366e-04 7.993861548762914992e-04 1.269197268915611687e-03 1.313307361367588300e-03
2.000000000000000000e+02 6.676935940994610519e-04 7.218177988441709658e-04 1.146061030393052960e-03 1.185893691307171594e-03
